1666375740000,0.00002945,0.00002945,0.00002945,0.00002945,4.20000000,1666375799999,0.00012369,1,4.20000000,0.00012369,0
1666375800000,0.00002945,0.00002945,0.00002945,0.00002945,0.00000000,1666375859999,0.00000000,0,0.00000000,0.00000000,0
1666375860000,0.00002945,0.00002945,0.00002945,0.00002945,0.00000000,1666375919999,0.00000000,0,0.00000000,0.00000000,0
1666375920000,0.00002945,0.00002945,0.00002945,0.00002945,0.00000000,1666375979999,0.00000000,0,0.00000000,0.00000000,0
1666375980000,0.00002945,0.00002945,0.00002945,0.00002945,0.00000000,1666376039999,0.00000000,0,0.00000000,0.00000000,0
1666376040000,0.00002945,0.00002945,0.00002945,0.00002945,0.00000000,1666376099999,0.00000000,0,0.00000000,0.00000000,0
1666376100000,0.00002945,0.00002945,0.00002945,0.00002945,0.00000000,1666376159999,0.00000000,0,0.00000000,0.00000000,0
1666376160000,0.00002943,0.00002943,0.00002943,0.00002943,233.60000000,1666376219999,0.00687484,2,0.00000000,0.00000000,0
1666376220000,0.00002945,0.00002946,0.00002945,0.00002946,4975.70000000,1666376279999,0.14654935,10,4975.70000000,0.14654935,0
1666376280000,0.00002946,0.00002946,0.00002946,0.00002946,0.00000000,1666376339999,0.00000000,0,0.00000000,0.00000000,0
1666376340000,0.00002946,0.00002946,0.00002946,0.00002946,0.00000000,1666376399999,0.00000000,0,0.00000000,0.00000000,0
1666376400000,0.00002946,0.00002946,0.00002946,0.00002946,0.00000000,1666376459999,0.00000000,0,0.00000000,0.00000000,0
1666376460000,0.00002946,0.00002946,0.00002946,0.00002946,0.00000000,1666376519999,0.00000000,0,0.00000000,0.00000000,0
1666376520000,0.00002941,0.00002941,0.00002941,0.00002941,24.00000000,1666376579999,0.00070584,1,0.00000000,0.00000000,0
1666376580000,0.00002941,0.00002941,0.00002941,0.00002941,0.00000000,1666376639999,0.00000000,0,0.00000000,0.00000000,0
1666376640000,0.00002941,0.00002941,0.00002941,0.00002941,0.00000000,1666376699999,0.00000000,0,0.00000000,0.00000000,0
1666376700000,0.00002941,0.00002941,0.00002941,0.00002941,0.00000000,1666376759999,0.00000000,0,0.00000000,0.00000000,0
1666376760000,0.00002941,0.00002941,0.00002941,0.00002941,0.00000000,1666376819999,0.00000000,0,0.00000000,0.00000000,0
1666376820000,0.00002941,0.00002941,0.00002941,0.00002941,0.00000000,1666376879999,0.00000000,0,0.00000000,0.00000000,0
1666376880000,0.00002941,0.00002941,0.00002941,0.00002941,0.00000000,1666376939999,0.00000000,0,0.00000000,0.00000000,0
1666376940000,0.00002941,0.00002941,0.00002941,0.00002941,0.00000000,1666376999999,0.00000000,0,0.00000000,0.00000000,0
1666377000000,0.00002941,0.00002941,0.00002941,0.00002941,0.00000000,1666377059999,0.00000000,0,0.00000000,0.00000000,0
1666377060000,0.00002941,0.00002941,0.00002938,0.00002938,219.80000000,1666377119999,0.00646169,4,0.00000000,0.00000000,0
1666377120000,0.00002938,0.00002938,0.00002938,0.00002938,0.00000000,1666377179999,0.00000000,0,0.00000000,0.00000000,0
1666377180000,0.00002938,0.00002938,0.00002938,0.00002938,0.00000000,1666377239999,0.00000000,0,0.00000000,0.00000000,0
1666377240000,0.00002942,0.00002942,0.00002942,0.00002942,240.00000000,1666377299999,0.00706079,2,240.00000000,0.00706079,0
1666377300000,0.00002942,0.00002942,0.00002942,0.00002942,0.00000000,1666377359999,0.00000000,0,0.00000000,0.00000000,0
1666377360000,0.00002942,0.00002942,0.00002942,0.00002942,0.00000000,1666377419999,0.00000000,0,0.00000000,0.00000000,0
1666377420000,0.00002942,0.00002942,0.00002942,0.00002942,0.00000000,1666377479999,0.00000000,0,0.00000000,0.00000000,0
1666377480000,0.00002942,0.00002942,0.00002942,0.00002942,0.00000000,1666377539999,0.00000000,0,0.00000000,0.00000000,0
1666377540000,0.00002942,0.00002942,0.00002942,0.00002942,0.00000000,1666377599999,0.00000000,0,0.00000000,0.00000000,0
1666377600000,0.00002941,0.00002941,0.00002941,0.00002941,50.00000000,1666377659999,0.00147050,1,50.00000000,0.00147050,0
1666377660000,0.00002941,0.00002941,0.00002941,0.00002941,0.00000000,1666377719999,0.00000000,0,0.00000000,0.00000000,0
1666377720000,0.00002941,0.00002941,0.00002941,0.00002941,0.00000000,1666377779999,0.00000000,0,0.00000000,0.00000000,0
1666377780000,0.00002941,0.00002941,0.00002941,0.00002941,0.00000000,1666377839999,0.00000000,0,0.00000000,0.00000000,0
1666377840000,0.00002941,0.00002941,0.00002941,0.00002941,0.00000000,1666377899999,0.00000000,0,0.00000000,0.00000000,0
1666377900000,0.00002941,0.00002941,0.00002941,0.00002941,0.00000000,1666377959999,0.00000000,0,0.00000000,0.00000000,0
1666377960000,0.00002941,0.00002941,0.00002941,0.00002941,0.00000000,1666378019999,0.00000000,0,0.00000000,0.00000000,0
1666378020000,0.00002941,0.00002941,0.00002941,0.00002941,0.00000000,1666378079999,0.00000000,0,0.00000000,0.00000000,0
1666378080000,0.00002941,0.00002941,0.00002941,0.00002941,0.00000000,1666378139999,0.00000000,0,0.00000000,0.00000000,0
1666378140000,0.00002945,0.00002945,0.00002945,0.00002945,5.70000000,1666378199999,0.00016786,1,0.00000000,0.00000000,0
1666378200000,0.00002945,0.00002945,0.00002945,0.00002945,0.00000000,1666378259999,0.00000000,0,0.00000000,0.00000000,0
1666378260000,0.00002945,0.00002945,0.00002945,0.00002945,0.00000000,1666378319999,0.00000000,0,0.00000000,0.00000000,0
1666378320000,0.00002945,0.00002945,0.00002945,0.00002945,0.00000000,1666378379999,0.00000000,0,0.00000000,0.00000000,0
1666378380000,0.00002945,0.00002945,0.00002945,0.00002945,0.00000000,1666378439999,0.00000000,0,0.00000000,0.00000000,0
1666378440000,0.00002945,0.00002945,0.00002945,0.00002945,0.00000000,1666378499999,0.00000000,0,0.00000000,0.00000000,0
1666378500000,0.00002940,0.00002940,0.00002940,0.00002940,167.00000000,1666378559999,0.00490980,1,0.00000000,0.00000000,0
1666378560000,0.00002941,0.00002941,0.00002941,0.00002941,355.50000000,1666378619999,0.01045525,1,0.00000000,0.00000000,0
1666378620000,0.00002941,0.00002941,0.00002941,0.00002941,655.50000000,1666378679999,0.01927824,3,0.00000000,0.00000000,0
1666378680000,0.00002941,0.00002941,0.00002941,0.00002941,0.00000000,1666378739999,0.00000000,0,0.00000000,0.00000000,0
1666378740000,0.00002941,0.00002941,0.00002941,0.00002941,0.00000000,1666378799999,0.00000000,0,0.00000000,0.00000000,0
1666378800000,0.00002941,0.00002941,0.00002941,0.00002941,0.00000000,1666378859999,0.00000000,0,0.00000000,0.00000000,0
1666378860000,0.00002941,0.00002941,0.00002941,0.00002941,0.00000000,1666378919999,0.00000000,0,0.00000000,0.00000000,0
1666378920000,0.00002941,0.00002941,0.00002941,0.00002941,0.00000000,1666378979999,0.00000000,0,0.00000000,0.00000000,0
1666378980000,0.00002946,0.00002947,0.00002946,0.00002947,684.90000000,1666379039999,0.02017717,7,30.00000000,0.00088382,0
1666379040000,0.00002948,0.00002948,0.00002948,0.00002948,300.00000000,1666379099999,0.00884400,1,0.00000000,0.00000000,0
1666379100000,0.00002948,0.00002948,0.00002948,0.00002948,354.60000000,1666379159999,0.01045360,1,0.00000000,0.00000000,0
1666379160000,0.00002948,0.00002948,0.00002948,0.00002948,0.00000000,1666379219999,0.00000000,0,0.00000000,0.00000000,0
1666379220000,0.00002948,0.00002948,0.00002948,0.00002948,0.00000000,1666379279999,0.00000000,0,0.00000000,0.00000000,0
1666379280000,0.00002949,0.00002949,0.00002949,0.00002949,17.40000000,1666379339999,0.00051311,3,17.40000000,0.00051311,0
1666379340000,0.00002949,0.00002949,0.00002949,0.00002949,0.00000000,1666379399999,0.00000000,0,0.00000000,0.00000000,0
1666379400000,0.00002950,0.00002951,0.00002950,0.00002951,142.30000000,1666379459999,0.00419789,3,142.30000000,0.00419789,0
1666379460000,0.00002947,0.00002947,0.00002947,0.00002947,354.70000000,1666379519999,0.01045300,1,0.00000000,0.00000000,0
1666379520000,0.00002947,0.00002947,0.00002947,0.00002947,0.00000000,1666379579999,0.00000000,0,0.00000000,0.00000000,0
1666379580000,0.00002947,0.00002947,0.00002947,0.00002947,0.00000000,1666379639999,0.00000000,0,0.00000000,0.00000000,0
1666379640000,0.00002947,0.00002947,0.00002947,0.00002947,0.00000000,1666379699999,0.00000000,0,0.00000000,0.00000000,0
1666379700000,0.00002947,0.00002947,0.00002947,0.00002947,0.00000000,1666379759999,0.00000000,0,0.00000000,0.00000000,0
1666379760000,0.00002947,0.00002947,0.00002947,0.00002947,0.00000000,1666379819999,0.00000000,0,0.00000000,0.00000000,0
1666379820000,0.00002947,0.00002947,0.00002947,0.00002947,0.00000000,1666379879999,0.00000000,0,0.00000000,0.00000000,0
1666379880000,0.00002947,0.00002947,0.00002947,0.00002947,0.00000000,1666379939999,0.00000000,0,0.00000000,0.00000000,0
1666379940000,0.00002951,0.00002951,0.00002951,0.00002951,3.40000000,1666379999999,0.00010033,1,3.40000000,0.00010033,0
1666380000000,0.00002951,0.00002951,0.00002951,0.00002951,0.00000000,1666380059999,0.00000000,0,0.00000000,0.00000000,0
1666380060000,0.00002951,0.00002951,0.00002951,0.00002951,0.00000000,1666380119999,0.00000000,0,0.00000000,0.00000000,0
1666380120000,0.00002951,0.00002951,0.00002951,0.00002951,0.00000000,1666380179999,0.00000000,0,0.00000000,0.00000000,0
1666380180000,0.00002951,0.00002951,0.00002951,0.00002951,0.00000000,1666380239999,0.00000000,0,0.00000000,0.00000000,0
1666380240000,0.00002951,0.00002951,0.00002951,0.00002951,0.00000000,1666380299999,0.00000000,0,0.00000000,0.00000000,0
1666380300000,0.00002951,0.00002951,0.00002951,0.00002951,0.00000000,1666380359999,0.00000000,0,0.00000000,0.00000000,0
1666380360000,0.00002954,0.00002954,0.00002954,0.00002954,4.20000000,1666380419999,0.00012406,1,4.20000000,0.00012406,0
1666380420000,0.00002954,0.00002954,0.00002954,0.00002954,0.00000000,1666380479999,0.00000000,0,0.00000000,0.00000000,0
1666380480000,0.00002954,0.00002954,0.00002954,0.00002954,0.00000000,1666380539999,0.00000000,0,0.00000000,0.00000000,0
1666380540000,0.00002954,0.00002954,0.00002954,0.00002954,0.00000000,1666380599999,0.00000000,0,0.00000000,0.00000000,0
1666380600000,0.00002954,0.00002954,0.00002954,0.00002954,0.00000000,1666380659999,0.00000000,0,0.00000000,0.00000000,0
1666380660000,0.00002954,0.00002954,0.00002954,0.00002954,0.00000000,1666380719999,0.00000000,0,0.00000000,0.00000000,0
1666380720000,0.00002954,0.00002954,0.00002954,0.00002954,0.00000000,1666380779999,0.00000000,0,0.00000000,0.00000000,0
1666380780000,0.00002954,0.00002954,0.00002954,0.00002954,0.00000000,1666380839999,0.00000000,0,0.00000000,0.00000000,0
1666380840000,0.00002954,0.00002954,0.00002954,0.00002954,0.00000000,1666380899999,0.00000000,0,0.00000000,0.00000000,0
1666380900000,0.00002954,0.00002954,0.00002954,0.00002954,0.00000000,1666380959999,0.00000000,0,0.00000000,0.00000000,0
1666380960000,0.00002954,0.00002954,0.00002954,0.00002954,0.00000000,1666381019999,0.00000000,0,0.00000000,0.00000000,0
1666381020000,0.00002954,0.00002954,0.00002954,0.00002954,0.00000000,1666381079999,0.00000000,0,0.00000000,0.00000000,0
1666381080000,0.00002954,0.00002954,0.00002954,0.00002954,0.00000000,1666381139999,0.00000000,0,0.00000000,0.00000000,0
1666381140000,0.00002954,0.00002954,0.00002954,0.00002954,0.00000000,1666381199999,0.00000000,0,0.00000000,0.00000000,0
1666381200000,0.00002950,0.00002950,0.00002949,0.00002949,456.70000000,1666381259999,0.01347161,3,0.00000000,0.00000000,0
1666381260000,0.00002949,0.00002949,0.00002949,0.00002949,0.00000000,1666381319999,0.00000000,0,0.00000000,0.00000000,0
1666381320000,0.00002954,0.00002954,0.00002954,0.00002954,8.00000000,1666381379999,0.00023632,1,0.00000000,0.00000000,0
1666381380000,0.00002954,0.00002954,0.00002954,0.00002954,0.00000000,1666381439999,0.00000000,0,0.00000000,0.00000000,0
1666381440000,0.00002954,0.00002954,0.00002954,0.00002954,0.00000000,1666381499999,0.00000000,0,0.00000000,0.00000000,0
1666381500000,0.00002954,0.00002954,0.00002954,0.00002954,0.00000000,1666381559999,0.00000000,0,0.00000000,0.00000000,0
1666381560000,0.00002954,0.00002955,0.00002954,0.00002955,203.20000000,1666381619999,0.00600286,2,203.20000000,0.00600286,0
1666381620000,0.00002955,0.00002955,0.00002955,0.00002955,0.00000000,1666381679999,0.00000000,0,0.00000000,0.00000000,0
1666381680000,0.00002953,0.00002953,0.00002953,0.00002953,45.60000000,1666381739999,0.00134656,1,45.60000000,0.00134656,0
1666381740000,0.00002952,0.00002952,0.00002952,0.00002952,97.80000000,1666381799999,0.00288704,2,0.00000000,0.00000000,0
1666381800000,0.00002952,0.00002952,0.00002952,0.00002952,0.00000000,1666381859999,0.00000000,0,0.00000000,0.00000000,0
1666381860000,0.00002951,0.00002954,0.00002951,0.00002954,377.20000000,1666381919999,0.01114188,4,357.20000000,0.01055168,0
1666381920000,0.00002955,0.00002955,0.00002955,0.00002955,300.00000000,1666381979999,0.00886500,1,300.00000000,0.00886500,0
1666381980000,0.00002955,0.00002955,0.00002955,0.00002955,0.00000000,1666382039999,0.00000000,0,0.00000000,0.00000000,0
1666382040000,0.00002951,0.00002952,0.00002951,0.00002952,600.00000000,1666382099999,0.01770900,3,600.00000000,0.01770900,0
1666382100000,0.00002952,0.00002952,0.00002952,0.00002952,0.00000000,1666382159999,0.00000000,0,0.00000000,0.00000000,0
1666382160000,0.00002952,0.00002952,0.00002952,0.00002952,0.00000000,1666382219999,0.00000000,0,0.00000000,0.00000000,0
1666382220000,0.00002952,0.00002952,0.00002952,0.00002952,0.00000000,1666382279999,0.00000000,0,0.00000000,0.00000000,0
1666382280000,0.00002947,0.00002947,0.00002945,0.00002945,14.70000000,1666382339999,0.00043307,2,0.00000000,0.00000000,0
1666382340000,0.00002945,0.00002945,0.00002943,0.00002943,5186.50000000,1666382399999,0.15264573,9,2388.50000000,0.07029354,0
1666382400000,0.00002950,0.00002950,0.00002948,0.00002948,235.90000000,1666382459999,0.00695498,2,32.40000000,0.00095580,0
1666382460000,0.00002948,0.00002948,0.00002948,0.00002948,0.00000000,1666382519999,0.00000000,0,0.00000000,0.00000000,0
1666382520000,0.00002948,0.00002948,0.00002948,0.00002948,10.00000000,1666382579999,0.00029480,1,10.00000000,0.00029480,0
1666382580000,0.00002948,0.00002948,0.00002948,0.00002948,0.00000000,1666382639999,0.00000000,0,0.00000000,0.00000000,0
1666382640000,0.00002948,0.00002948,0.00002948,0.00002948,0.00000000,1666382699999,0.00000000,0,0.00000000,0.00000000,0
1666382700000,0.00002948,0.00002948,0.00002948,0.00002948,0.00000000,1666382759999,0.00000000,0,0.00000000,0.00000000,0
1666382760000,0.00002954,0.00002956,0.00002954,0.00002956,438.20000000,1666382819999,0.01295307,6,438.20000000,0.01295307,0
1666382820000,0.00002957,0.00002959,0.00002956,0.00002956,767.60000000,1666382879999,0.02269160,6,76.50000000,0.00226270,0
1666382880000,0.00002956,0.00002956,0.00002956,0.00002956,0.00000000,1666382939999,0.00000000,0,0.00000000,0.00000000,0
1666382940000,0.00002959,0.00002960,0.00002959,0.00002959,542.70000000,1666382999999,0.01605996,9,542.70000000,0.01605996,0
1666383000000,0.00002959,0.00002959,0.00002959,0.00002959,0.00000000,1666383059999,0.00000000,0,0.00000000,0.00000000,0
1666383060000,0.00002959,0.00002959,0.00002959,0.00002959,0.00000000,1666383119999,0.00000000,0,0.00000000,0.00000000,0
1666383120000,0.00002959,0.00002959,0.00002959,0.00002959,0.00000000,1666383179999,0.00000000,0,0.00000000,0.00000000,0
1666383180000,0.00002959,0.00002959,0.00002959,0.00002959,0.00000000,1666383239999,0.00000000,0,0.00000000,0.00000000,0
1666383240000,0.00002959,0.00002959,0.00002959,0.00002959,0.00000000,1666383299999,0.00000000,0,0.00000000,0.00000000,0
1666383300000,0.00002959,0.00002959,0.00002959,0.00002959,0.00000000,1666383359999,0.00000000,0,0.00000000,0.00000000,0
1666383360000,0.00002959,0.00002959,0.00002959,0.00002959,0.00000000,1666383419999,0.00000000,0,0.00000000,0.00000000,0
1666383420000,0.00002959,0.00002959,0.00002959,0.00002959,0.00000000,1666383479999,0.00000000,0,0.00000000,0.00000000,0
1666383480000,0.00002959,0.00002959,0.00002959,0.00002959,0.00000000,1666383539999,0.00000000,0,0.00000000,0.00000000,0
1666383540000,0.00002956,0.00002956,0.00002956,0.00002956,67.60000000,1666383599999,0.00199825,1,67.60000000,0.00199825,0
1666383600000,0.00002956,0.00002956,0.00002956,0.00002956,0.00000000,1666383659999,0.00000000,0,0.00000000,0.00000000,0
1666383660000,0.00002956,0.00002956,0.00002956,0.00002956,0.00000000,1666383719999,0.00000000,0,0.00000000,0.00000000,0
1666383720000,0.00002956,0.00002956,0.00002956,0.00002956,0.00000000,1666383779999,0.00000000,0,0.00000000,0.00000000,0
1666383780000,0.00002955,0.00002955,0.00002955,0.00002955,372.60000000,1666383839999,0.01101032,2,372.60000000,0.01101032,0
1666383840000,0.00002955,0.00002955,0.00002955,0.00002955,0.00000000,1666383899999,0.00000000,0,0.00000000,0.00000000,0
1666383900000,0.00002955,0.00002955,0.00002955,0.00002955,0.00000000,1666383959999,0.00000000,0,0.00000000,0.00000000,0
1666383960000,0.00002955,0.00002955,0.00002955,0.00002955,0.00000000,1666384019999,0.00000000,0,0.00000000,0.00000000,0
1666384020000,0.00002955,0.00002955,0.00002955,0.00002955,0.00000000,1666384079999,0.00000000,0,0.00000000,0.00000000,0
1666384080000,0.00002955,0.00002955,0.00002955,0.00002955,0.00000000,1666384139999,0.00000000,0,0.00000000,0.00000000,0
1666384140000,0.00002955,0.00002955,0.00002955,0.00002955,0.00000000,1666384199999,0.00000000,0,0.00000000,0.00000000,0
1666384200000,0.00002955,0.00002955,0.00002955,0.00002955,0.00000000,1666384259999,0.00000000,0,0.00000000,0.00000000,0
1666384260000,0.00002955,0.00002955,0.00002955,0.00002955,0.00000000,1666384319999,0.00000000,0,0.00000000,0.00000000,0
1666384320000,0.00002953,0.00002953,0.00002953,0.00002953,591.40000000,1666384379999,0.01746401,10,591.40000000,0.01746401,0
